Sample_ID,Category,Bins,Taxonomy_name,Taxonomy_id,Taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads
ERR3209770,Hospital_environment,ERR3209770_bin.10,Paracoccus sanguinis,1545044,S,1,0,1,0.00495
ERR3209770,Hospital_environment,ERR3209770_bin.10,Blastochloris viridis,1079,S,1,0,1,0.00495
ERR3209770,Hospital_environment,ERR3209770_bin.10,Stenotrophomonas maltophilia,40324,S,1,0,1,0.00495
ERR3209770,Hospital_environment,ERR3209770_bin.3,Variovorax paradoxus,34073,S,53,1,54,0.351
ERR3209770,Hospital_environment,ERR3209770_bin.3,Variovorax sp. HW608,1034889,S,12,0,12,0.0787
ERR3209770,Hospital_environment,ERR3209770_bin.3,Variovorax sp. PAMC 28711,1795631,S,4,0,4,0.02625
ERR3209770,Hospital_environment,ERR3209770_bin.3,Variovorax sp. WDL1,207745,S,3,0,3,0.02532
ERR3209770,Hospital_environment,ERR3209770_bin.3,Variovorax sp. PBS-H4,434008,S,3,0,3,0.02102
ERR3209770,Hospital_environment,ERR3209770_bin.3,Variovorax sp. PBL-H6,434009,S,3,1,4,0.03015
ERR3209770,Hospital_environment,ERR3209770_bin.3,Variovorax sp. 38R,2774875,S,2,0,2,0.01339
ERR3209770,Hospital_environment,ERR3209770_bin.3,Variovorax sp. RKNM96,2681552,S,2,0,2,0.0133
ERR3209770,Hospital_environment,ERR3209770_bin.3,Variovorax sp. SRS16,282217,S,1,1,2,0.0137
ERR3209770,Hospital_environment,ERR3209770_bin.3,Variovorax sp. WS11,1105204,S,1,0,1,0.00653
ERR3209770,Hospital_environment,ERR3209770_bin.3,Variovorax sp. PBL-E5,434014,S,1,1,2,0.01535
ERR3209770,Hospital_environment,ERR3209770_bin.3,Acidovorax sp. KKS102,358220,S,2,0,2,0.0189
ERR3209770,Hospital_environment,ERR3209770_bin.3,Acidovorax sp. NCPPB 2350,2940487,S,2,0,2,0.01457
ERR3209770,Hospital_environment,ERR3209770_bin.3,Acidovorax sp. 5MLIR,2949090,S,2,0,2,0.01369
ERR3209770,Hospital_environment,ERR3209770_bin.3,Acidovorax sp. RAC01,1842533,S,1,0,1,0.00894
ERR3209770,Hospital_environment,ERR3209770_bin.3,Acidovorax sp. HDW3,2714923,S,1,0,1,0.00715
ERR3209770,Hospital_environment,ERR3209770_bin.3,Acidovorax sp. NCPPB 3576,2940488,S,1,1,2,0.01672
ERR3209770,Hospital_environment,ERR3209770_bin.3,Acidovorax monticola,1926868,S,2,0,2,0.01365
ERR3209770,Hospital_environment,ERR3209770_bin.3,Acidovorax avenae,80867,S,1,0,1,0.01165
ERR3209770,Hospital_environment,ERR3209770_bin.3,Acidovorax carolinensis,553814,S,1,0,1,0.00756
ERR3209770,Hospital_environment,ERR3209770_bin.3,Delftia lacustris,558537,S,5,1,6,0.0426
ERR3209770,Hospital_environment,ERR3209770_bin.3,Delftia tsuruhatensis,180282,S,3,0,3,0.02307
ERR3209770,Hospital_environment,ERR3209770_bin.3,Hydrogenophaga sp. YM1,2806262,S,3,0,3,0.01982
ERR3209770,Hospital_environment,ERR3209770_bin.3,Hydrogenophaga sp. SL48,2806347,S,3,0,3,0.01968
ERR3209770,Hospital_environment,ERR3209770_bin.3,Hydrogenophaga sp. RAC07,1842537,S,1,0,1,0.00655
ERR3209770,Hospital_environment,ERR3209770_bin.3,Hydrogenophaga sp. BPS33,2651974,S,1,0,1,0.00678
ERR3209770,Hospital_environment,ERR3209770_bin.3,Comamonas serinivorans,1082851,S,4,0,4,0.02627
ERR3209770,Hospital_environment,ERR3209770_bin.3,Rhodoferax koreense,1842727,S,2,0,2,0.0132
ERR3209770,Hospital_environment,ERR3209770_bin.3,Kinneretia sp. DAIF2,2714952,S,2,0,2,0.01307
ERR3209770,Hospital_environment,ERR3209770_bin.3,Pulveribacter suum,2116657,S,1,0,1,0.00677
ERR3209770,Hospital_environment,ERR3209770_bin.3,Alicycliphilus denitrificans,179636,S,1,0,1,0.0105
ERR3209770,Hospital_environment,ERR3209770_bin.3,Ramlibacter tataouinensis,94132,S,1,0,1,0.00671
ERR3209770,Hospital_environment,ERR3209770_bin.3,Polaromonas sp. JS666,296591,S,1,0,1,0.00652
ERR3209770,Hospital_environment,ERR3209770_bin.3,Leptothrix cholodnii,34029,S,3,0,3,0.01948
ERR3209770,Hospital_environment,ERR3209770_bin.3,Sphaerotilus sp. FB-5,2914710,S,2,0,2,0.01299
ERR3209770,Hospital_environment,ERR3209770_bin.3,Cupriavidus pauculus,82633,S,1,0,1,0.00649
ERR3209770,Hospital_environment,ERR3209770_bin.3,Massilia sp. DM-R-R2A-13,2899220,S,1,0,1,0.00649
ERR3209770,Hospital_environment,ERR3209770_bin.3,Pseudomonas sp. LRP2-20,2944234,S,1,1,2,0.01328
ERR3209770,Hospital_environment,ERR3209770_bin.3,Pseudomonas cremoricolorata,157783,S,1,0,1,0.00655
ERR3209770,Hospital_environment,ERR3209770_bin.3,Pseudomonas fulva,47880,S,1,0,1,0.01147
ERR3209770,Hospital_environment,ERR3209770_bin.3,Pseudomonas chlororaphis,587753,S,1,0,1,0.00767
ERR3209770,Hospital_environment,ERR3209770_bin.3,Polyangium aurulentum,2567896,S,1,0,1,0.00649
ERR3209770,Hospital_environment,ERR3209770_bin.5,Cutibacterium acnes,1747,S,46,0,46,1
ERR3209770,Hospital_environment,ERR3209770_bin.9,Xanthomonas campestris,339,S,87,0,87,0.96667
ERR3209770,Hospital_environment,ERR3209770_bin.9,Pseudomonas aeruginosa,287,S,1,0,1,0.01111
ERR3209770,Hospital_environment,ERR3209770_bin.9,Delftia lacustris,558537,S,2,0,2,0.02222
ERR3209771,Hospital_environment,ERR3209771_bin.2,Xanthomonas campestris,339,S,165,0,165,0.86404
ERR3209771,Hospital_environment,ERR3209771_bin.2,Xanthomonas arboricola,56448,S,1,0,1,0.00521
ERR3209771,Hospital_environment,ERR3209771_bin.2,Pseudomonas aeruginosa,287,S,14,1,15,0.07852
ERR3209771,Hospital_environment,ERR3209771_bin.2,Pseudomonas putida,303,S,1,0,1,0.00521
ERR3209771,Hospital_environment,ERR3209771_bin.2,Aeromonas sp. ASNIH5,1758179,S,1,0,1,0.00523
ERR3209771,Hospital_environment,ERR3209771_bin.2,Cupriavidus metallidurans,119219,S,3,0,3,0.01563
ERR3209771,Hospital_environment,ERR3209771_bin.2,Ralstonia solanacearum,305,S,1,0,1,0.00521
ERR3209771,Hospital_environment,ERR3209771_bin.2,Delftia sp. WY8,2708352,S,1,0,1,0.00531
ERR3209771,Hospital_environment,ERR3209771_bin.2,Comamonas sp. ZM22,3046670,S,1,0,1,0.00521
ERR3209771,Hospital_environment,ERR3209771_bin.2,Diaphorobacter sp. JS3051,2792224,S,1,0,1,0.00523
ERR3209771,Hospital_environment,ERR3209771_bin.2,Bradyrhizobium sp. C-145,574727,S,1,0,1,0.00521
ERR3209771,Hospital_environment,ERR3209771_bin.3,Comamonas sp. ZM22,3046670,S,531,1,532,0.87923
ERR3209771,Hospital_environment,ERR3209771_bin.3,Comamonas sp. NLF-7-7,2597701,S,2,0,2,0.00332
ERR3209771,Hospital_environment,ERR3209771_bin.3,Comamonas sp. C11,2966554,S,1,0,1,0.00195
ERR3209771,Hospital_environment,ERR3209771_bin.3,Comamonas testosteroni,285,S,20,0,20,0.03449
ERR3209771,Hospital_environment,ERR3209771_bin.3,Comamonas thiooxydans,363952,S,12,0,12,0.02029
ERR3209771,Hospital_environment,ERR3209771_bin.3,Comamonas aquatica,225991,S,3,0,3,0.00498
ERR3209771,Hospital_environment,ERR3209771_bin.3,Comamonas fluminis,2796366,S,2,0,2,0.00331
ERR3209771,Hospital_environment,ERR3209771_bin.3,Acidovorax citrulli,80869,S,1,0,1,0.00165
ERR3209771,Hospital_environment,ERR3209771_bin.3,Acidovorax temperans,80878,S,1,0,1,0.00167
ERR3209771,Hospital_environment,ERR3209771_bin.3,Delftia acidovorans,80866,S,1,0,1,0.00166
ERR3209771,Hospital_environment,ERR3209771_bin.3,Delftia sp. KV29,1170710,S,1,0,1,0.00277
ERR3209771,Hospital_environment,ERR3209771_bin.3,Hydrogenophaga sp. SL48,2806347,S,1,0,1,0.00165
ERR3209771,Hospital_environment,ERR3209771_bin.3,[Acidovorax] ebreus,721785,S,1,0,1,0.00169
ERR3209771,Hospital_environment,ERR3209771_bin.3,Ralstonia solanacearum,305,S,1,0,1,0.00165
ERR3209771,Hospital_environment,ERR3209771_bin.3,Ralstonia insidiosa,190721,S,1,0,1,0.00165
ERR3209771,Hospital_environment,ERR3209771_bin.3,Ralstonia pseudosolanacearum,1310165,S,1,0,1,0.00165
ERR3209771,Hospital_environment,ERR3209771_bin.3,Cupriavidus pauculus,82633,S,1,0,1,0.0017
ERR3209771,Hospital_environment,ERR3209771_bin.3,Cupriavidus sp. USMAA2-4,876364,S,1,0,1,0.00325
ERR3209771,Hospital_environment,ERR3209771_bin.3,Burkholderia pseudomallei,28450,S,1,1,2,0.00331
ERR3209771,Hospital_environment,ERR3209771_bin.3,Pandoraea pnomenusa,93220,S,1,0,1,0.00165
ERR3209771,Hospital_environment,ERR3209771_bin.3,Laribacter hongkongensis,168471,S,1,0,1,0.00165
ERR3209771,Hospital_environment,ERR3209771_bin.3,Pseudomonas aeruginosa,287,S,8,0,8,0.01325
ERR3209771,Hospital_environment,ERR3209771_bin.3,Xanthomonas campestris,339,S,2,0,2,0.0033
ERR3209771,Hospital_environment,ERR3209771_bin.3,Xylella fastidiosa,2371,S,1,0,1,0.00165
ERR3209771,Hospital_environment,ERR3209771_bin.3,Dickeya zeae,204042,S,1,0,1,0.00165
ERR3209771,Hospital_environment,ERR3209771_bin.3,Ectothiorhodospira sp. BSL-9,1442136,S,1,0,1,0.00165
ERR3209771,Hospital_environment,ERR3209771_bin.3,Caulobacter segnis,88688,S,1,0,1,0.00165
ERR3209771,Hospital_environment,ERR3209771_bin.3,Stappia indica,538381,S,1,0,1,0.00165
ERR3209771,Hospital_environment,ERR3209771_bin.4,Burkholderia contaminans,488447,S,342,1,343,0.881
ERR3209771,Hospital_environment,ERR3209771_bin.4,Burkholderia lata,482957,S,32,0,32,0.08282
ERR3209771,Hospital_environment,ERR3209771_bin.4,Burkholderia cenocepacia,95486,S,2,0,2,0.00518
ERR3209771,Hospital_environment,ERR3209771_bin.4,Burkholderia pyrrocinia,60550,S,1,0,1,0.00257
ERR3209771,Hospital_environment,ERR3209771_bin.4,Burkholderia cepacia,292,S,1,0,1,0.00258
ERR3209771,Hospital_environment,ERR3209771_bin.4,Burkholderia multivorans,87883,S,1,0,1,0.00259
ERR3209771,Hospital_environment,ERR3209771_bin.4,Burkholderia aenigmatica,2015348,S,1,0,1,0.00261
ERR3209771,Hospital_environment,ERR3209771_bin.4,Burkholderia ambifaria,152480,S,1,0,1,0.00257
ERR3209771,Hospital_environment,ERR3209771_bin.4,Burkholderia arboris,488730,S,1,0,1,0.00269
ERR3209771,Hospital_environment,ERR3209771_bin.4,Burkholderia sp. LA-2-3-30-S1-D2,1637862,S,5,0,5,0.01282
ERR3209771,Hospital_environment,ERR3209771_bin.4,Burkholderia sp. JP2-270,2217913,S,1,0,1,0.00256
ERR3209771,Hospital_environment,ERR3209771_bin.5,Cutibacterium acnes,1747,S,85,0,85,1
ERR3209772,Hospital_environment,ERR3209772_bin.13,Acinetobacter baumannii,470,S,287,0,287,0.97288
ERR3209772,Hospital_environment,ERR3209772_bin.13,Acinetobacter nosocomialis,106654,S,1,0,1,0.00339
ERR3209772,Hospital_environment,ERR3209772_bin.13,Acinetobacter sp. AHP123,2913495,S,1,0,1,0.00339
ERR3209772,Hospital_environment,ERR3209772_bin.13,Acinetobacter sp. Z1,2953738,S,1,0,1,0.00339
ERR3209772,Hospital_environment,ERR3209772_bin.13,Acinetobacter sp. YH12068_T,2929515,S,1,0,1,0.00339
ERR3209772,Hospital_environment,ERR3209772_bin.13,Acinetobacter haemolyticus,29430,S,2,0,2,0.00678
ERR3209772,Hospital_environment,ERR3209772_bin.13,Acinetobacter junii,40215,S,1,0,1,0.00339
ERR3209772,Hospital_environment,ERR3209772_bin.13,Staphylococcus epidermidis,1282,S,1,0,1,0.00339
ERR3209772,Hospital_environment,ERR3209772_bin.4,Enterococcus faecalis,1351,S,533,1,534,0.87418
ERR3209772,Hospital_environment,ERR3209772_bin.4,Enterococcus faecium,1352,S,2,0,2,0.00327
ERR3209772,Hospital_environment,ERR3209772_bin.4,Streptococcus infantarius,102684,S,3,0,3,0.0049
ERR3209772,Hospital_environment,ERR3209772_bin.4,Streptococcus alactolyticus,29389,S,1,0,1,0.00163
ERR3209772,Hospital_environment,ERR3209772_bin.4,Lactiplantibacillus plantarum,1590,S,1,0,1,0.00163
ERR3209772,Hospital_environment,ERR3209772_bin.4,Staphylococcus epidermidis,1282,S,7,0,7,0.01144
ERR3209772,Hospital_environment,ERR3209772_bin.4,Staphylococcus haemolyticus,1283,S,1,0,1,0.00163
ERR3209772,Hospital_environment,ERR3209772_bin.4,Staphylococcus sp. HL28,2897335,S,1,0,1,0.00163
ERR3209772,Hospital_environment,ERR3209772_bin.4,Staphylococcus agnetis,985762,S,1,0,1,0.00163
ERR3209772,Hospital_environment,ERR3209772_bin.4,Acinetobacter baumannii,470,S,27,2,29,0.04878
ERR3209772,Hospital_environment,ERR3209772_bin.4,Acinetobacter pittii,48296,S,5,0,5,0.00833
ERR3209772,Hospital_environment,ERR3209772_bin.4,Acinetobacter calcoaceticus,471,S,1,0,1,0.00164
ERR3209772,Hospital_environment,ERR3209772_bin.4,Acinetobacter nosocomialis,106654,S,1,0,1,0.00164
ERR3209772,Hospital_environment,ERR3209772_bin.4,Acinetobacter junii,40215,S,10,0,10,0.01635
ERR3209772,Hospital_environment,ERR3209772_bin.4,Acinetobacter sp. NEB 394,2743575,S,2,0,2,0.0033
ERR3209772,Hospital_environment,ERR3209772_bin.4,Acinetobacter sp. YH12138,2601122,S,1,0,1,0.00164
ERR3209772,Hospital_environment,ERR3209772_bin.4,Acinetobacter sp. WCHA45,2004644,S,1,0,1,0.00164
ERR3209772,Hospital_environment,ERR3209772_bin.4,Acinetobacter johnsonii,40214,S,2,0,2,0.00328
ERR3209772,Hospital_environment,ERR3209772_bin.4,Acinetobacter schindleri,108981,S,1,0,1,0.00164
ERR3209772,Hospital_environment,ERR3209772_bin.4,Acinetobacter ursingii,108980,S,1,0,1,0.00164
ERR3209772,Hospital_environment,ERR3209772_bin.4,Yersinia aldovae,29483,S,1,0,1,0.00163
ERR3209772,Hospital_environment,ERR3209772_bin.4,Saliniradius amylolyticus,2183582,S,1,0,1,0.00163
ERR3209772,Hospital_environment,ERR3209772_bin.4,Chryseobacterium sp. ZHDP1,2838877,S,1,0,1,0.00163
ERR3209772,Hospital_environment,ERR3209772_bin.4,Homo sapiens,9606,S,2,0,2,0.00327
ERR3209773,Hospital_environment,ERR3209773_bin.2,Xanthomonas campestris,339,S,89,0,89,1
ERR3209774,Hospital_environment,ERR3209774_bin.2,Cutibacterium acnes,1747,S,141,0,141,1
ERR3209775,Hospital_environment,ERR3209775_bin.1,Cutibacterium acnes,1747,S,60,0,60,1
ERR3209775,Hospital_environment,ERR3209775_bin.3,Micrococcus luteus,1270,S,249,1,250,0.96534
ERR3209775,Hospital_environment,ERR3209775_bin.3,Micrococcus sp. A7,376418,S,4,0,4,0.01539
ERR3209775,Hospital_environment,ERR3209775_bin.3,Micrococcus sp. KBS0714,1179670,S,2,0,2,0.0077
ERR3209775,Hospital_environment,ERR3209775_bin.3,Micrococcus sp. SL257,2995171,S,2,0,2,0.00771
ERR3209775,Hospital_environment,ERR3209775_bin.3,Micrococcus yunnanensis,566027,S,1,0,1,0.00385
ERR3209776,Hospital_environment,ERR3209776_bin.1,Cutibacterium acnes,1747,S,89,0,89,1
ERR3209778,Hospital_environment,ERR3209778_bin.2,Bifidobacterium breve,1685,S,195,0,195,0.975
ERR3209778,Hospital_environment,ERR3209778_bin.2,Bifidobacterium longum,216816,S,4,0,4,0.02
ERR3209778,Hospital_environment,ERR3209778_bin.2,Bradyrhizobium sp. BTAi1,288000,S,1,0,1,0.005
ERR3209778,Hospital_environment,ERR3209778_bin.3,Corynebacterium tuberculostearicum,38304,S,50,0,50,0.9434
ERR3209778,Hospital_environment,ERR3209778_bin.3,Corynebacterium kefirresidentii,1979527,S,3,0,3,0.0566
ERR3209778,Hospital_environment,ERR3209778_bin.7,Cutibacterium acnes,1747,S,9,0,9,1
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. CMR5c,658630,S,911,6,917,0.84682
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. MPFS,2795724,S,53,2,55,0.05114
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. L5B5,2883205,S,22,0,22,0.02037
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. BIOMIG1BAC,1758730,S,13,0,13,0.01265
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. B21-015,2895473,S,5,0,5,0.00464
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. BC42,2933816,S,2,0,2,0.00241
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. B21-059,2895496,S,1,0,1,0.00093
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. PIA16,2931382,S,1,0,1,0.00092
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. Ost2,2678260,S,1,0,1,0.00092
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. R84,1573712,S,1,0,1,0.00094
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. N3-W,2975049,S,1,0,1,0.00093
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. St29,1500687,S,1,0,1,0.00115
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. RtIB026,2749999,S,1,0,1,0.00094
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. Os17,1500686,S,1,0,1,0.00121
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. HLS-6,2049589,S,1,0,1,0.00093
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sp. TUM22785,3019098,S,1,0,1,0.00098
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas protegens,380021,S,13,0,13,0.01203
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas sessilinigenes,658629,S,6,0,6,0.00556
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas chlororaphis,587753,S,4,0,4,0.0037
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas monteilii,76759,S,7,0,7,0.00649
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas putida,303,S,2,0,2,0.00185
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas aeruginosa,287,S,6,2,8,0.00812
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas tolaasii,29442,S,4,0,4,0.00369
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas viciae,2505979,S,2,0,2,0.00185
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas vanderleydeniana,2745495,S,1,0,1,0.00092
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas juntendi,2666183,S,1,0,1,0.00095
ERR3209781,Hospital_environment,ERR3209781_bin.1,Pseudomonas syringae,317,S,1,0,1,0.00092
ERR3209781,Hospital_environment,ERR3209781_bin.1,Klebsiella pneumoniae,573,S,1,1,2,0.00235
ERR3209781,Hospital_environment,ERR3209781_bin.1,Ralstonia solanacearum,305,S,2,0,2,0.00185
ERR3209781,Hospital_environment,ERR3209781_bin.1,Comamonas sp. ZM22,3046670,S,1,0,1,0.00093
ERR3209781,Hospital_environment,ERR3209781_bin.1,Sulfidibacter corallicola,2818388,S,1,0,1,0.00092
ERR3209781,Hospital_environment,ERR3209781_bin.4,Achromobacter sp. AONIH1,1758194,S,91,0,91,0.91931
ERR3209781,Hospital_environment,ERR3209781_bin.4,Achromobacter xylosoxidans,85698,S,2,0,2,0.02009
ERR3209781,Hospital_environment,ERR3209781_bin.4,Bordetella genomosp. 9,1416803,S,1,0,1,0.01001
ERR3209781,Hospital_environment,ERR3209781_bin.4,Acidovorax sp. KKS102,358220,S,1,0,1,0.01004
ERR3209781,Hospital_environment,ERR3209781_bin.4,Limnohabitans sp. INBF002,2986280,S,1,0,1,0.01
ERR3209781,Hospital_environment,ERR3209781_bin.4,Pseudomonas aeruginosa,287,S,3,0,3,0.03055
ERR3209783,Hospital_environment,ERR3209783_bin.1,Serratia marcescens,615,S,170,0,170,0.99415
ERR3209783,Hospital_environment,ERR3209783_bin.1,Klebsiella pneumoniae,573,S,1,0,1,0.00585
ERR3209783,Hospital_environment,ERR3209783_bin.2,Elizabethkingia anophelis,1117645,S,116,0,116,1
ERR3209783,Hospital_environment,ERR3209783_bin.3,Achromobacter sp. AONIH1,1758194,S,65,0,65,0.92857
ERR3209783,Hospital_environment,ERR3209783_bin.3,Alicycliphilus denitrificans,179636,S,2,0,2,0.02857
ERR3209783,Hospital_environment,ERR3209783_bin.3,Pseudomonas aeruginosa,287,S,3,0,3,0.04286
ERR3209783,Hospital_environment,ERR3209783_bin.4,Acidovorax temperans,80878,S,330,0,330,0.95101
ERR3209783,Hospital_environment,ERR3209783_bin.4,Acidovorax sp. KKS102,358220,S,3,0,3,0.00865
ERR3209783,Hospital_environment,ERR3209783_bin.4,Acidovorax sp. RAC01,1842533,S,1,0,1,0.00288
ERR3209783,Hospital_environment,ERR3209783_bin.4,Acidovorax sp. 1608163,2478662,S,1,0,1,0.00288
ERR3209783,Hospital_environment,ERR3209783_bin.4,[Acidovorax] ebreus,721785,S,3,0,3,0.00865
ERR3209783,Hospital_environment,ERR3209783_bin.4,Diaphorobacter sp. JS3050,2735554,S,1,0,1,0.00288
ERR3209783,Hospital_environment,ERR3209783_bin.4,Diaphorobacter sp. MNS-0,2866628,S,1,0,1,0.00288
ERR3209783,Hospital_environment,ERR3209783_bin.4,Diaphorobacter aerolatus,1288495,S,1,0,1,0.00288
ERR3209783,Hospital_environment,ERR3209783_bin.4,Comamonas sp. C11,2966554,S,1,0,1,0.00288
ERR3209783,Hospital_environment,ERR3209783_bin.4,Hydrogenophaga crocea,2716225,S,1,0,1,0.00288
ERR3209783,Hospital_environment,ERR3209783_bin.4,Pseudomonas aeruginosa,287,S,1,0,1,0.00288
ERR3209783,Hospital_environment,ERR3209783_bin.4,Pseudomonas sp. PSKL.D1,3029060,S,1,0,1,0.00288
ERR3209783,Hospital_environment,ERR3209783_bin.4,Rahnella aquatilis,34038,S,1,0,1,0.00288
ERR3209783,Hospital_environment,ERR3209783_bin.4,Arthrobacter sp. ERGS1:01,1704044,S,1,0,1,0.00288
ERR3209783,Hospital_environment,ERR3209783_bin.6,Rhodopseudomonas palustris,1076,S,98,0,98,0.94231
ERR3209783,Hospital_environment,ERR3209783_bin.6,Afipia carboxidovorans,40137,S,1,0,1,0.00962
ERR3209783,Hospital_environment,ERR3209783_bin.6,Mesorhizobium terrae,2725666,S,2,0,2,0.01923
ERR3209783,Hospital_environment,ERR3209783_bin.6,Bosea sp. Tri-49,1867715,S,2,0,2,0.01923
ERR3209783,Hospital_environment,ERR3209783_bin.6,Sinorhizobium terangae,110322,S,1,0,1,0.00962
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. POL2,2713414,S,11,1,12,0.03319
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. SNU WT5,2594269,S,10,1,11,0.02859
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. wcd7,3042315,S,9,3,12,0.03204
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. Y16C,2920939,S,8,3,11,0.02855
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. 6424,2039166,S,7,0,7,0.02028
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. CY350,2997336,S,4,0,4,0.01124
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. ZHDP1,2838877,S,4,2,6,0.01658
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. MEBOG06,2879938,S,3,0,3,0.00861
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. PET-29,2983267,S,3,8,11,0.02963
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. WX,3031803,S,2,9,11,0.02914
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. MEBOG07,2879939,S,2,0,2,0.00593
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. LJ668,2864040,S,2,0,2,0.00549
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. StRB126,878220,S,2,0,2,0.00612
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. G0186,2487064,S,2,0,2,0.00729
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. MMS21-Ot14,2983606,S,2,0,2,0.00551
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp.,1871047,S,2,0,2,0.00567
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. CX-624,2758037,S,1,0,1,0.0027
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. PCH239,2825845,S,1,4,5,0.01443
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. IHB B 17019,1721091,S,1,0,1,0.00276
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. MA9,2966625,S,1,0,1,0.00345
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium sp. 3008163,2478663,S,1,0,1,0.00318
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium suipulveris,2929800,S,47,7,54,0.13977
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium taklimakanense,536441,S,13,1,14,0.03821
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium faecale,2852098,S,8,0,8,0.02148
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium indoltheticum,254,S,7,1,8,0.0211
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium camelliae,1265445,S,7,0,7,0.02003
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium oryzae,2929799,S,7,2,9,0.0233
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium arthrosphaerae,651561,S,5,1,6,0.01575
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium salivictor,2547600,S,4,1,5,0.01425
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium gambrini,373672,S,4,1,5,0.01367
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium carnipullorum,1124835,S,4,0,4,0.01269
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium gleum,250,S,3,2,5,0.01299
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium turcicum,2898076,S,3,0,3,0.00927
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium oranimense,421058,S,2,0,2,0.0056
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium lactis,1241981,S,2,0,2,0.00609
ERR3209783,Hospital_environment,ERR3209783_bin.7,Chryseobacterium balustinum,246,S,2,0,2,0.00661
