Sample_ID,Category,Bins,Taxonomy_name,Taxonomy_id,Taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads
SRR1748644,Public_transport,SRR1748644_bin.1,Pseudomonas sp. NEEL19,2867409,S,3,0,3,0.02347
SRR1748644,Public_transport,SRR1748644_bin.1,Pseudomonas sp. SWI36,2083052,S,1,0,1,0.00783
SRR1748644,Public_transport,SRR1748644_bin.1,Pseudomonas sp. KNUC1026,2893890,S,1,0,1,0.00725
SRR1748644,Public_transport,SRR1748644_bin.1,Pseudomonas sp. PSKL.D1,3029060,S,1,0,1,0.00726
SRR1748644,Public_transport,SRR1748644_bin.1,Pseudomonas putida,303,S,23,0,23,0.1673
SRR1748644,Public_transport,SRR1748644_bin.1,Pseudomonas aeruginosa,287,S,2,0,2,0.01807
SRR1748644,Public_transport,SRR1748644_bin.1,Pseudomonas promysalinigenes,485898,S,1,0,1,0.00725
SRR1748644,Public_transport,SRR1748644_bin.6,Acinetobacter nosocomialis,106654,S,107,0,107,0.89167
SRR1748644,Public_transport,SRR1748644_bin.6,Acinetobacter baumannii,470,S,5,0,5,0.04167
SRR1748644,Public_transport,SRR1748644_bin.6,Acinetobacter pittii,48296,S,5,0,5,0.04167
SRR1748644,Public_transport,SRR1748644_bin.6,Acinetobacter seifertii,1530123,S,2,0,2,0.01667
SRR1748644,Public_transport,SRR1748644_bin.6,Acinetobacter haemolyticus,29430,S,1,0,1,0.00833
SRR1748645,Public_transport,SRR1748645_bin.10,Stutzerimonas stutzeri,316,S,67,0,67,0.94366
SRR1748645,Public_transport,SRR1748645_bin.10,Pseudomonas aeruginosa,287,S,3,0,3,0.04225
SRR1748645,Public_transport,SRR1748645_bin.10,Stenotrophomonas maltophilia,40324,S,1,0,1,0.01408
SRR1748645,Public_transport,SRR1748645_bin.7,Pseudomonas sp. URMO17WK12:I11,1283291,S,38,0,38,0.20429
SRR1748645,Public_transport,SRR1748645_bin.7,Pseudomonas sp. I3-I5,2926671,S,38,0,38,0.20815
SRR1748645,Public_transport,SRR1748645_bin.7,Pseudomonas sp. SWI7,2587597,S,33,1,34,0.1849
SRR1748645,Public_transport,SRR1748645_bin.7,Pseudomonas sp. 273,75692,S,1,0,1,0.00535
SRR1748645,Public_transport,SRR1748645_bin.7,Pseudomonas sp. ADAK13,2730847,S,1,0,1,0.00536
SRR1748645,Public_transport,SRR1748645_bin.7,Pseudomonas sp. NY5710,2662033,S,1,0,1,0.0054
SRR1748645,Public_transport,SRR1748645_bin.7,Pseudomonas fulva,47880,S,64,0,64,0.34367
SRR1748645,Public_transport,SRR1748645_bin.7,Pseudomonas putida,303,S,2,0,2,0.01079
SRR1748645,Public_transport,SRR1748645_bin.7,Pseudomonas xantholysinigenes,2745490,S,2,0,2,0.0107
SRR1748645,Public_transport,SRR1748645_bin.7,Pseudomonas tructae,2518644,S,1,0,1,0.00535
SRR1748645,Public_transport,SRR1748645_bin.7,Pseudomonas promysalinigenes,485898,S,1,0,1,0.00535
SRR1748645,Public_transport,SRR1748645_bin.7,Klebsiella pneumoniae,573,S,1,0,1,0.00535
SRR1748645,Public_transport,SRR1748645_bin.7,Stenotrophomonas sp. ZAC14A_NAIMI4_1,2072412,S,1,0,1,0.00535
SRR1748646,Public_transport,SRR1748646_bin.4,Acinetobacter radioresistens,40216,S,288,0,288,0.95635
SRR1748646,Public_transport,SRR1748646_bin.4,Acinetobacter johnsonii,40214,S,2,0,2,0.00666
SRR1748646,Public_transport,SRR1748646_bin.4,Acinetobacter lwoffii,28090,S,2,0,2,0.00672
SRR1748646,Public_transport,SRR1748646_bin.4,Acinetobacter sp. FDAARGOS_724,2545797,S,1,0,1,0.00344
SRR1748646,Public_transport,SRR1748646_bin.4,Acinetobacter sp. ACNIH2,1758189,S,1,0,1,0.00337
SRR1748646,Public_transport,SRR1748646_bin.4,Acinetobacter indicus,756892,S,1,0,1,0.00335
SRR1748646,Public_transport,SRR1748646_bin.4,Acinetobacter ursingii,108980,S,1,0,1,0.00336
SRR1748646,Public_transport,SRR1748646_bin.4,Acinetobacter schindleri,108981,S,1,0,1,0.00335
SRR1748646,Public_transport,SRR1748646_bin.4,Acinetobacter wuhouensis,1879050,S,1,0,1,0.00332
SRR1748646,Public_transport,SRR1748646_bin.4,Clostridium intestinale,36845,S,1,0,1,0.00331
SRR1748646,Public_transport,SRR1748646_bin.4,Clostridium cadaveris,1529,S,1,0,1,0.00332
SRR1748646,Public_transport,SRR1748646_bin.4,Streptococcus parasuis,1501662,S,1,0,1,0.00344
SRR1748646,Public_transport,SRR1748646_bin.6,Streptococcus parasuis,1501662,S,92,0,92,0.87619
SRR1748646,Public_transport,SRR1748646_bin.6,Streptococcus suis,1307,S,5,0,5,0.04762
SRR1748646,Public_transport,SRR1748646_bin.6,Streptococcus thermophilus,1308,S,3,0,3,0.02857
SRR1748646,Public_transport,SRR1748646_bin.6,Streptococcus dysgalactiae,1334,S,1,0,1,0.00952
SRR1748646,Public_transport,SRR1748646_bin.6,Streptococcus urinalis,149016,S,1,0,1,0.00952
SRR1748646,Public_transport,SRR1748646_bin.6,Lactococcus cremoris,1359,S,1,0,1,0.00952
SRR1748646,Public_transport,SRR1748646_bin.6,Paucilactobacillus nenjiangensis,1296540,S,1,0,1,0.00952
SRR1748646,Public_transport,SRR1748646_bin.6,Clostridium isatidis,182773,S,1,0,1,0.00952
SRR1748648,Public_transport,SRR1748648_bin.5,Acinetobacter variabilis,70346,S,78,0,78,0.66667
SRR1748648,Public_transport,SRR1748648_bin.5,Acinetobacter sp. FDAARGOS_724,2545797,S,10,0,10,0.0897
SRR1748648,Public_transport,SRR1748648_bin.5,Acinetobacter sp. ACNIH1,1636603,S,10,0,10,0.08836
SRR1748648,Public_transport,SRR1748648_bin.5,Acinetobacter sp. ASP199,2773709,S,2,0,2,0.01713
SRR1748648,Public_transport,SRR1748648_bin.5,Acinetobacter sp. YH12138,2601122,S,1,0,1,0.00979
SRR1748648,Public_transport,SRR1748648_bin.5,Acinetobacter sp. WCHA45,2004644,S,1,0,1,0.0087
SRR1748648,Public_transport,SRR1748648_bin.5,Acinetobacter johnsonii,40214,S,5,0,5,0.04274
SRR1748648,Public_transport,SRR1748648_bin.5,Acinetobacter lwoffii,28090,S,5,0,5,0.04274
SRR1748648,Public_transport,SRR1748648_bin.5,Acinetobacter baumannii,470,S,2,0,2,0.01709
SRR1748648,Public_transport,SRR1748648_bin.5,Acinetobacter indicus,756892,S,2,0,2,0.01709
SRR1748648,Public_transport,SRR1748648_bin.7,Stutzerimonas stutzeri,316,S,198,0,198,0.99497
SRR1748648,Public_transport,SRR1748648_bin.7,Pseudomonas aeruginosa,287,S,1,0,1,0.00503
SRR3545898,Public_transport,SRR3545898_bin.1,Cutibacterium acnes,1747,S,240,0,240,1
SRR3545919,Public_transport,SRR3545919_bin.3,Streptococcus sanguinis,1305,S,240,0,240,0.91954
SRR3545919,Public_transport,SRR3545919_bin.3,Streptococcus oralis,1303,S,10,0,10,0.03831
SRR3545919,Public_transport,SRR3545919_bin.3,Streptococcus anginosus,1328,S,3,0,3,0.01149
SRR3545919,Public_transport,SRR3545919_bin.3,Streptococcus constellatus,76860,S,1,0,1,0.00383
SRR3545919,Public_transport,SRR3545919_bin.3,Streptococcus gordonii,1302,S,2,0,2,0.00766
SRR3545919,Public_transport,SRR3545919_bin.3,Streptococcus dysgalactiae,1334,S,1,0,1,0.00383
SRR3545919,Public_transport,SRR3545919_bin.3,Leuconostoc pseudomesenteroides,33968,S,1,0,1,0.00383
SRR3545919,Public_transport,SRR3545919_bin.3,Staphylococcus epidermidis,1282,S,1,0,1,0.00383
SRR3545919,Public_transport,SRR3545919_bin.3,Acinetobacter baumannii,470,S,1,0,1,0.00383
SRR3545919,Public_transport,SRR3545919_bin.3,Neisseria macacae,496,S,1,0,1,0.00383
SRR3545919,Public_transport,SRR3545919_bin.4,Cutibacterium acnes,1747,S,259,0,259,0.99615
SRR3545919,Public_transport,SRR3545919_bin.4,Corynebacterium ureicelerivorans,401472,S,1,0,1,0.00385
SRR3545934,Public_transport,SRR3545934_bin.1,Cutibacterium acnes,1747,S,115,0,115,1
SRR3545941,Public_transport,SRR3545941_bin.1,Cutibacterium acnes,1747,S,155,0,155,1
SRR3545948,Public_transport,SRR3545948_bin.2,Cutibacterium acnes,1747,S,272,0,272,1
SRR3545955,Public_transport,SRR3545955_bin.1,Cutibacterium acnes,1747,S,177,0,177,1
SRR3545963,Public_transport,SRR3545963_bin.1,Cutibacterium acnes,1747,S,236,0,236,0.9916
SRR3545963,Public_transport,SRR3545963_bin.1,Arthrobacter sp.,1667,S,1,0,1,0.0042
SRR3545963,Public_transport,SRR3545963_bin.1,Citricoccus sp. NR2,3004095,S,1,0,1,0.0042
SRR3546354,Public_transport,SRR3546354_bin.1,Cutibacterium acnes,1747,S,116,0,116,1
SRR3546358,Public_transport,SRR3546358_bin.1,Cutibacterium acnes,1747,S,102,0,102,1
SRR3546361,Public_transport,SRR3546361_bin.3,Cutibacterium acnes,1747,S,68,0,68,1
SRR3546363,Public_transport,SRR3546363_bin.1,Cutibacterium acnes,1747,S,74,0,74,1
SRR3546365,Public_transport,SRR3546365_bin.1,Cutibacterium acnes,1747,S,415,0,415,1
SRR3546367,Public_transport,SRR3546367_bin.1,Cutibacterium acnes,1747,S,161,0,161,0.98773
SRR3546367,Public_transport,SRR3546367_bin.1,Brachybacterium sp. Z12,2759167,S,1,0,1,0.00613
SRR3546367,Public_transport,SRR3546367_bin.1,Arthrobacter sp.,1667,S,1,0,1,0.00613
SRR3546371,Public_transport,SRR3546371_bin.1,Cutibacterium acnes,1747,S,323,0,323,1
SRR3546375,Public_transport,SRR3546375_bin.1,Cutibacterium acnes,1747,S,114,0,114,1
SRR3546380,Public_transport,SRR3546380_bin.1,Cutibacterium acnes,1747,S,255,0,255,1
SRR3555059,Public_transport,SRR3555059_bin.2,Cutibacterium acnes,1747,S,106,0,106,1
SRR6145058,Public_transport,SRR6145058_bin.3,Cutibacterium acnes,1747,S,134,0,134,1
SRR6145059,Public_transport,SRR6145059_bin.1,Paraburkholderia fungorum,134537,S,84,0,84,0.9882
SRR6145059,Public_transport,SRR6145059_bin.1,Burkholderia sp. PAMC 26561,1795043,S,1,0,1,0.0118
SRR6145059,Public_transport,SRR6145059_bin.6,Micrococcus luteus,1270,S,306,2,308,0.95663
SRR6145059,Public_transport,SRR6145059_bin.6,Micrococcus sp. KD337-16,2856555,S,4,0,4,0.01241
SRR6145059,Public_transport,SRR6145059_bin.6,Micrococcus sp. A7,376418,S,3,0,3,0.01093
SRR6145059,Public_transport,SRR6145059_bin.6,Micrococcus sp. 28,161213,S,1,0,1,0.0031
SRR6145059,Public_transport,SRR6145059_bin.6,Micrococcus sp. A1,404583,S,1,0,1,0.00382
SRR6145059,Public_transport,SRR6145059_bin.6,Micrococcus sp. MG-2010-D12,936902,S,1,0,1,0.00376
SRR6145059,Public_transport,SRR6145059_bin.6,Micrococcus sp. KBS0714,1179670,S,1,0,1,0.00315
SRR6145059,Public_transport,SRR6145059_bin.6,Micrococcus yunnanensis,566027,S,1,0,1,0.0031
SRR6145059,Public_transport,SRR6145059_bin.6,Rhodovulum sulfidophilum,35806,S,1,0,1,0.0031
SRR6145059,Public_transport,SRR6145059_bin.7,Cutibacterium acnes,1747,S,119,0,119,1
SRR6145060,Public_transport,SRR6145060_bin.5,Cutibacterium acnes,1747,S,131,0,131,1
SRR6145061,Public_transport,SRR6145061_bin.1,Cutibacterium acnes,1747,S,116,0,116,1
SRR6145061,Public_transport,SRR6145061_bin.2,Micrococcus luteus,1270,S,377,4,381,0.97444
SRR6145061,Public_transport,SRR6145061_bin.2,Micrococcus sp. A7,376418,S,4,0,4,0.01021
SRR6145061,Public_transport,SRR6145061_bin.2,Micrococcus sp. A1,404583,S,3,0,3,0.00766
SRR6145061,Public_transport,SRR6145061_bin.2,Micrococcus yunnanensis,566027,S,3,0,3,0.00768
SRR6145061,Public_transport,SRR6145061_bin.4,Paraburkholderia fungorum,134537,S,105,0,105,0.99059
SRR6145061,Public_transport,SRR6145061_bin.4,Burkholderia sp. PAMC 26561,1795043,S,1,0,1,0.00941
SRR6145062,Public_transport,SRR6145062_bin.6,Cutibacterium acnes,1747,S,204,0,204,1
SRR6145062,Public_transport,SRR6145062_bin.8,Paraburkholderia fungorum,134537,S,131,0,131,0.99241
SRR6145062,Public_transport,SRR6145062_bin.8,Burkholderia sp. PAMC 26561,1795043,S,1,0,1,0.00759
SRR6145063,Public_transport,SRR6145063_bin.2,Micrococcus luteus,1270,S,385,1,386,0.96028
SRR6145063,Public_transport,SRR6145063_bin.2,Micrococcus sp. A7,376418,S,4,0,4,0.00993
SRR6145063,Public_transport,SRR6145063_bin.2,Micrococcus sp. A1,404583,S,3,0,3,0.00745
SRR6145063,Public_transport,SRR6145063_bin.2,Micrococcus sp. KD337-16,2856555,S,2,0,2,0.00496
SRR6145063,Public_transport,SRR6145063_bin.2,Micrococcus sp. 28,161213,S,1,0,1,0.00248
SRR6145063,Public_transport,SRR6145063_bin.2,Micrococcus sp. MG-2010-D12,936902,S,1,0,1,0.00248
SRR6145063,Public_transport,SRR6145063_bin.2,Micrococcus sp. KBS0714,1179670,S,1,0,1,0.00249
SRR6145063,Public_transport,SRR6145063_bin.2,Micrococcus sp. SL257,2995171,S,1,0,1,0.00249
SRR6145063,Public_transport,SRR6145063_bin.2,Micrococcus yunnanensis,566027,S,1,0,1,0.00248
SRR6145063,Public_transport,SRR6145063_bin.2,Dermacoccus nishinomiyaensis,1274,S,1,0,1,0.00248
SRR6145063,Public_transport,SRR6145063_bin.2,Tsukamurella tyrosinosolvens,57704,S,1,0,1,0.00248
SRR6145063,Public_transport,SRR6145063_bin.5,Cutibacterium acnes,1747,S,148,0,148,1
SRR6145064,Public_transport,SRR6145064_bin.1,Micrococcus luteus,1270,S,330,0,330,0.97067
SRR6145064,Public_transport,SRR6145064_bin.1,Micrococcus sp. MG-2010-D12,936902,S,4,0,4,0.01173
SRR6145064,Public_transport,SRR6145064_bin.1,Micrococcus sp. A1,404583,S,2,0,2,0.00587
SRR6145064,Public_transport,SRR6145064_bin.1,Micrococcus sp. A7,376418,S,1,0,1,0.00293
SRR6145064,Public_transport,SRR6145064_bin.1,Micrococcus sp. KBS0714,1179670,S,1,0,1,0.00293
SRR6145064,Public_transport,SRR6145064_bin.1,Micrococcus yunnanensis,566027,S,2,0,2,0.00587
SRR6145064,Public_transport,SRR6145064_bin.2,Cutibacterium acnes,1747,S,157,0,157,1
SRR6145064,Public_transport,SRR6145064_bin.3,Dermacoccus nishinomiyaensis,1274,S,287,0,287,0.96957
SRR6145064,Public_transport,SRR6145064_bin.3,Dermacoccus sp. PAMC28757,2762331,S,1,0,1,0.00337
SRR6145064,Public_transport,SRR6145064_bin.3,Agromyces archimandritae,2781962,S,1,0,1,0.00383
SRR6145064,Public_transport,SRR6145064_bin.3,Microbacterium sp. No. 7,1714373,S,1,0,1,0.00365
SRR6145064,Public_transport,SRR6145064_bin.3,Micrococcus sp. 28,161213,S,1,1,2,0.00681
SRR6145064,Public_transport,SRR6145064_bin.3,Janibacter indicus,857417,S,1,0,1,0.00352
SRR6145064,Public_transport,SRR6145064_bin.3,Streptomyces sp. NA04227,2742136,S,1,0,1,0.0034
SRR6145064,Public_transport,SRR6145064_bin.3,Halomicrobium salinisoli,2878391,S,1,0,1,0.00584
SRR6145066,Public_transport,SRR6145066_bin.5,Cutibacterium acnes,1747,S,150,0,150,1
SRR6145067,Public_transport,SRR6145067_bin.1,Cutibacterium acnes,1747,S,117,0,117,1
SRR6145067,Public_transport,SRR6145067_bin.3,Micrococcus luteus,1270,S,496,3,499,0.95596
SRR6145067,Public_transport,SRR6145067_bin.3,Micrococcus sp. A1,404583,S,4,0,4,0.00765
SRR6145067,Public_transport,SRR6145067_bin.3,Micrococcus sp. A7,376418,S,3,0,3,0.00574
SRR6145067,Public_transport,SRR6145067_bin.3,Micrococcus sp. MG-2010-D12,936902,S,3,0,3,0.00574
SRR6145067,Public_transport,SRR6145067_bin.3,Micrococcus sp. KBS0714,1179670,S,3,0,3,0.00576
SRR6145067,Public_transport,SRR6145067_bin.3,Micrococcus sp. 28,161213,S,1,0,1,0.00191
SRR6145067,Public_transport,SRR6145067_bin.3,Micrococcus sp. KD337-16,2856555,S,1,0,1,0.00191
SRR6145067,Public_transport,SRR6145067_bin.3,Micrococcus sp. SL257,2995171,S,1,0,1,0.00192
SRR6145067,Public_transport,SRR6145067_bin.3,Micrococcus yunnanensis,566027,S,3,0,3,0.00575
SRR6145067,Public_transport,SRR6145067_bin.3,Kocuria rosea,1275,S,1,0,1,0.00191
SRR6145067,Public_transport,SRR6145067_bin.3,Dietzia sp. oral taxon 368,712270,S,1,1,2,0.00382
SRR6145067,Public_transport,SRR6145067_bin.3,Brevundimonas sp. CS1,2813778,S,1,0,1,0.00191
SRR6145069,Public_transport,SRR6145069_bin.1,Cutibacterium acnes,1747,S,295,0,295,1
SRR6145070,Public_transport,SRR6145070_bin.6,Cutibacterium acnes,1747,S,116,0,116,1
SRR6145071,Public_transport,SRR6145071_bin.4,Cutibacterium acnes,1747,S,90,0,90,1
SRR6145071,Public_transport,SRR6145071_bin.7,Janibacter melonis,262209,S,50,8,58,0.45815
SRR6145071,Public_transport,SRR6145071_bin.7,Janibacter sp. CX7,2963431,S,6,1,7,0.0592
SRR6145071,Public_transport,SRR6145071_bin.7,Janibacter sp. DB-40,3028808,S,3,0,3,0.02886
SRR6145071,Public_transport,SRR6145071_bin.7,Janibacter sp. YB324,2761047,S,1,1,2,0.0183
SRR6145071,Public_transport,SRR6145071_bin.7,Janibacter limosus,53458,S,7,1,8,0.06922
SRR6145071,Public_transport,SRR6145071_bin.7,Janibacter indicus,857417,S,4,4,8,0.06304
SRR6145071,Public_transport,SRR6145071_bin.7,Janibacter cremeus,1285192,S,2,0,2,0.01951
SRR6145071,Public_transport,SRR6145071_bin.7,Arsenicicoccus sp. oral taxon 190,1658671,S,2,0,2,0.0197
SRR6145071,Public_transport,SRR6145071_bin.7,Phycicoccus sp. HDW14,2714941,S,2,0,2,0.01803
SRR6145071,Public_transport,SRR6145071_bin.7,Pedococcus dokdonensis,443156,S,2,0,2,0.01819
SRR6145071,Public_transport,SRR6145071_bin.7,Tetrasphaera sp. HKS02,1813880,S,1,0,1,0.00891
SRR6145071,Public_transport,SRR6145071_bin.7,Microbacterium sp. SSW1-36,2851648,S,1,0,1,0.01161
SRR6145071,Public_transport,SRR6145071_bin.7,Microbacterium sp. 4R-513,2567934,S,1,0,1,0.00988
SRR6145071,Public_transport,SRR6145071_bin.7,Microbacterium esteraromaticum,57043,S,1,0,1,0.01242
SRR6145071,Public_transport,SRR6145071_bin.7,Agromyces aureus,453304,S,1,0,1,0.00972
SRR6145071,Public_transport,SRR6145071_bin.7,Agromyces badenianii,2080742,S,1,0,1,0.0098
SRR6145071,Public_transport,SRR6145071_bin.7,Humibacter ginsenosidimutans,2599293,S,1,0,1,0.01027
SRR6145071,Public_transport,SRR6145071_bin.7,Agrococcus carbonis,684552,S,1,0,1,0.01068
SRR6145071,Public_transport,SRR6145071_bin.7,Ornithinimicrobium flavum,1288636,S,1,0,1,0.00865
SRR6145071,Public_transport,SRR6145071_bin.7,Ornithinimicrobium sp. HY1793,2934158,S,1,0,1,0.00825
SRR6145071,Public_transport,SRR6145071_bin.7,Dermacoccus nishinomiyaensis,1274,S,1,0,1,0.01031
SRR6145071,Public_transport,SRR6145071_bin.7,Dermacoccus sp. PAMC28757,2762331,S,1,0,1,0.00948
SRR6145071,Public_transport,SRR6145071_bin.7,Gephyromycinifex aptenodytis,2716227,S,1,0,1,0.00819
SRR6145071,Public_transport,SRR6145071_bin.7,Brevibacterium sp. CS2,2575923,S,1,0,1,0.01036
SRR6145071,Public_transport,SRR6145071_bin.7,Georgenia faecalis,2483799,S,1,0,1,0.00895
SRR6145071,Public_transport,SRR6145071_bin.7,Streptomyces sp. ST1015,1848900,S,1,0,1,0.00936
SRR6145071,Public_transport,SRR6145071_bin.7,Streptomyces sp. MRC013,2898276,S,1,0,1,0.01105
SRR6145071,Public_transport,SRR6145071_bin.7,Streptomyces sp. Z423-1,2730915,S,1,0,1,0.01074
SRR6145071,Public_transport,SRR6145071_bin.7,Streptomyces ambofaciens,1889,S,1,0,1,0.0127
SRR6145071,Public_transport,SRR6145071_bin.7,Streptomyces griseocarneus,51201,S,1,0,1,0.00981
SRR6145071,Public_transport,SRR6145071_bin.7,Streptomyces seoulensis,73044,S,1,0,1,0.01076
SRR6145071,Public_transport,SRR6145071_bin.7,Nocardioides aquaticus,160826,S,1,0,1,0.00809
SRR6145071,Public_transport,SRR6145071_bin.7,Rhizobium sp. 32-5/1,3019602,S,1,0,1,0.00781
SRR6145071,Public_transport,SRR6145071_bin.9,Micrococcus luteus,1270,S,286,5,291,0.92107
SRR6145071,Public_transport,SRR6145071_bin.9,Micrococcus sp. KBS0714,1179670,S,6,0,6,0.0193
SRR6145071,Public_transport,SRR6145071_bin.9,Micrococcus sp. A7,376418,S,2,0,2,0.00755
SRR6145071,Public_transport,SRR6145071_bin.9,Micrococcus sp. 28,161213,S,1,0,1,0.00316
SRR6145071,Public_transport,SRR6145071_bin.9,Micrococcus sp. A1,404583,S,1,0,1,0.00399
SRR6145071,Public_transport,SRR6145071_bin.9,Micrococcus sp. MG-2010-D12,936902,S,1,0,1,0.00391
SRR6145071,Public_transport,SRR6145071_bin.9,Micrococcus sp. KD337-16,2856555,S,1,0,1,0.00316
SRR6145071,Public_transport,SRR6145071_bin.9,Kocuria flava,446860,S,1,0,1,0.00316
SRR6145071,Public_transport,SRR6145071_bin.9,Brachybacterium huguangmaarense,1652028,S,2,0,2,0.00631
SRR6145071,Public_transport,SRR6145071_bin.9,Janibacter indicus,857417,S,1,0,1,0.00316
SRR6145071,Public_transport,SRR6145071_bin.9,Janibacter sp. CX7,2963431,S,1,0,1,0.00316
SRR6145071,Public_transport,SRR6145071_bin.9,Cellulomonas sp. PSBB021,2003551,S,1,0,1,0.00316
SRR6145071,Public_transport,SRR6145071_bin.9,Serinicoccus profundi,1078471,S,1,0,1,0.00316
SRR6145071,Public_transport,SRR6145071_bin.9,Brevibacterium sp. BRM-1,2999062,S,1,0,1,0.00316
SRR6145071,Public_transport,SRR6145071_bin.9,Streptomyces tendae,1932,S,1,0,1,0.00316
SRR6145071,Public_transport,SRR6145071_bin.9,Streptomyces sp. MBT27,1488356,S,1,0,1,0.00316
SRR6145071,Public_transport,SRR6145071_bin.9,Jiangella sp. DSM 45060,1798224,S,1,0,1,0.00315
SRR6145071,Public_transport,SRR6145071_bin.9,Variovorax sp. WDL1,207745,S,1,0,1,0.00316
SRR6145072,Public_transport,SRR6145072_bin.11,Micrococcus luteus,1270,S,374,1,375,0.97916
SRR6145072,Public_transport,SRR6145072_bin.11,Micrococcus sp. 28,161213,S,1,0,1,0.0026
SRR6145072,Public_transport,SRR6145072_bin.11,Micrococcus sp. A7,376418,S,1,0,1,0.00261
SRR6145072,Public_transport,SRR6145072_bin.11,Micrococcus sp. KD337-16,2856555,S,1,0,1,0.0026
SRR6145072,Public_transport,SRR6145072_bin.11,Micrococcus yunnanensis,566027,S,1,0,1,0.00261
SRR6145072,Public_transport,SRR6145072_bin.11,Rothia kristinae,37923,S,1,0,1,0.0026
SRR6145072,Public_transport,SRR6145072_bin.11,Kytococcus sedentarius,1276,S,1,0,1,0.0026
SRR6145072,Public_transport,SRR6145072_bin.11,Actinomyces radicidentis,111015,S,2,0,2,0.00521
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia asteroides,1824,S,51,14,65,0.15277
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia cyriacigeorgica,135487,S,22,7,29,0.0701
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia brasiliensis,37326,S,11,2,13,0.0312
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia farcinica,37329,S,10,4,14,0.03487
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia sp. CS682,1047172,S,6,5,11,0.02609
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia nova,37330,S,9,0,9,0.02284
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia huaxiensis,2755382,S,8,1,9,0.02132
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia yamanashiensis,209247,S,7,0,7,0.01866
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia wallacei,480035,S,7,2,9,0.02148
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia yunnanensis,2382165,S,6,1,7,0.01687
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia arthritidis,228602,S,5,0,5,0.01263
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia terpenica,455432,S,5,0,5,0.01291
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia gipuzkoensis,2749991,S,5,2,7,0.01743
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia tengchongensis,2055889,S,3,0,3,0.00832
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia mangyaensis,2213200,S,3,0,3,0.00839
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia otitidiscaviarum,1823,S,3,0,3,0.0079
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia iowensis,204891,S,2,0,2,0.0055
SRR6145072,Public_transport,SRR6145072_bin.13,Nocardia seriolae,37332,S,1,0,1,0.00285
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus sp. MTM3W5.2,1805827,S,12,1,13,0.03162
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus sp. PBTS 1,1653478,S,5,0,5,0.01322
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus sp. Z13,2962047,S,5,0,5,0.01364
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus sp. SGAir0479,2567884,S,4,1,5,0.01302
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus sp. W8901,2742603,S,4,0,4,0.01138
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus sp. WMMA185,679318,S,3,0,3,0.00749
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus sp. 2G,1570939,S,2,7,9,0.0226
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus sp. ABRD24,2507582,S,2,0,2,0.00525
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus sp. WAY2,2663121,S,1,1,2,0.00691
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus sp. B7740,1564114,S,1,0,1,0.0025
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus sp. USK10,2789739,S,1,0,1,0.00294
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus fascians,1828,S,4,0,4,0.01033
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus opacus,37919,S,3,1,4,0.01135
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus triatomae,300028,S,2,0,2,0.00584
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus gordoniae,223392,S,2,0,2,0.00562
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus rhodochrous,1829,S,1,0,1,0.00367
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus erythropolis,1833,S,1,3,4,0.0094
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus koreensis,99653,S,1,0,1,0.00264
SRR6145072,Public_transport,SRR6145072_bin.13,Rhodococcus ruber,1830,S,1,1,2,0.00648
SRR6145072,Public_transport,SRR6145072_bin.13,Prescottella equi,43767,S,2,0,2,0.00622
