Sample_ID,Category,Bins,Taxonomy_name,Taxonomy_id,Taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads
SRR5240366,Ambulance,SRR5240366_bin.1,Klebsiella pneumoniae,573,S,4,6,10,0.03156
SRR5240366,Ambulance,SRR5240366_bin.1,Klebsiella aerogenes,548,S,3,0,3,0.00897
SRR5240366,Ambulance,SRR5240366_bin.1,Klebsiella michiganensis,1134687,S,2,0,2,0.00639
SRR5240366,Ambulance,SRR5240366_bin.1,Klebsiella variicola,244366,S,1,0,1,0.00316
SRR5240366,Ambulance,SRR5240366_bin.1,Klebsiella quasipneumoniae,1463165,S,1,0,1,0.00309
SRR5240366,Ambulance,SRR5240366_bin.1,Klebsiella grimontii,2058152,S,1,0,1,0.00332
SRR5240366,Ambulance,SRR5240366_bin.1,Klebsiella africana,2489010,S,1,0,1,0.003
SRR5240366,Ambulance,SRR5240366_bin.1,Raoultella electrica,1259973,S,1,0,1,0.00301
SRR5240366,Ambulance,SRR5240366_bin.1,Citrobacter freundii,546,S,3,2,5,0.01562
SRR5240366,Ambulance,SRR5240366_bin.1,Citrobacter sedlakii,67826,S,1,0,1,0.00372
SRR5240366,Ambulance,SRR5240366_bin.1,Citrobacter portucalensis,1639133,S,1,0,1,0.00391
SRR5240366,Ambulance,SRR5240366_bin.1,Citrobacter sp. RHB25-C09,2742624,S,1,0,1,0.00567
SRR5240366,Ambulance,SRR5240366_bin.1,Citrobacter sp. BDA59-3,2781952,S,1,0,1,0.00355
SRR5240366,Ambulance,SRR5240366_bin.1,Citrobacter koseri,545,S,1,0,1,0.00378
SRR5240366,Ambulance,SRR5240366_bin.1,Citrobacter amalonaticus,35703,S,1,1,2,0.00648
SRR5240366,Ambulance,SRR5240366_bin.1,Citrobacter farmeri,67824,S,1,0,1,0.00304
SRR5240366,Ambulance,SRR5240366_bin.1,Citrobacter rodentium,67825,S,1,0,1,0.00342
SRR5240366,Ambulance,SRR5240366_bin.1,Kosakonia sacchari,1158459,S,3,0,3,0.00888
SRR5240366,Ambulance,SRR5240366_bin.1,Kosakonia cowanii,208223,S,2,0,2,0.00592
SRR5240366,Ambulance,SRR5240366_bin.1,Kosakonia arachidis,551989,S,1,0,1,0.00296
SRR5240366,Ambulance,SRR5240366_bin.1,Kosakonia sp. ML.JS2a,2980557,S,1,0,1,0.00296
SRR5240366,Ambulance,SRR5240366_bin.1,Leclercia pneumoniae,2815358,S,4,0,4,0.01196
SRR5240366,Ambulance,SRR5240366_bin.1,Leclercia adecarboxylata,83655,S,2,1,3,0.00886
SRR5240366,Ambulance,SRR5240366_bin.1,Salmonella enterica,28901,S,4,0,4,0.01282
SRR5240366,Ambulance,SRR5240366_bin.1,Cedecea neteri,158822,S,1,0,1,0.00296
SRR5240366,Ambulance,SRR5240366_bin.1,Trabulsiella odontotermitis,379893,S,1,0,1,0.00299
SRR5240366,Ambulance,SRR5240366_bin.1,Superficieibacter sp. HKU1,3031919,S,1,0,1,0.00296
SRR5240366,Ambulance,SRR5240366_bin.1,Lelliottia amnigena,61646,S,1,0,1,0.00297
SRR5240366,Ambulance,SRR5240366_bin.1,[Enterobacter] lignolyticus,1334193,S,1,0,1,0.00297
SRR5240366,Ambulance,SRR5240366_bin.1,Pantoea agglomerans,549,S,2,0,2,0.00643
SRR5240366,Ambulance,SRR5240366_bin.1,Pantoea dispersa,59814,S,1,0,1,0.003
SRR5240366,Ambulance,SRR5240366_bin.1,Pantoea vagans,470934,S,1,0,1,0.00532
SRR5240366,Ambulance,SRR5240366_bin.1,Mixta calida,665913,S,1,0,1,0.00295
SRR5240366,Ambulance,SRR5240366_bin.1,Nissabacter sp. SGAir0207,2126321,S,1,0,1,0.00295
SRR5240366,Ambulance,SRR5240366_bin.2,Massilia sp. NP310,2861282,S,481,0,481,0.97566
SRR5240366,Ambulance,SRR5240366_bin.2,Massilia oculi,945844,S,12,0,12,0.02434
SRR5240366,Ambulance,SRR5240366_bin.6,Pseudomonas sp. KNUC1026,2893890,S,23,0,23,0.60042
SRR5240366,Ambulance,SRR5240366_bin.6,Pseudomonas sp. PIA16,2931382,S,3,0,3,0.08117
SRR5240366,Ambulance,SRR5240366_bin.6,Pseudomonas sp. T1-3-2,2908006,S,2,0,2,0.05345
SRR5240366,Ambulance,SRR5240366_bin.6,Pseudomonas sp. SDM007,2812000,S,1,1,2,0.06566
SRR5240366,Ambulance,SRR5240366_bin.6,Pseudomonas sp. 7SR1,1881017,S,1,0,1,0.02864
SRR5240366,Ambulance,SRR5240366_bin.6,Pseudomonas sp. N3-W,2975049,S,1,0,1,0.03259
SRR5240366,Ambulance,SRR5240366_bin.6,Pseudomonas sp. KU26590,2991051,S,1,0,1,0.02884
SRR5240366,Ambulance,SRR5240366_bin.6,Pseudomonas sp. L5B5,2883205,S,1,0,1,0.0309
SRR5240366,Ambulance,SRR5240366_bin.6,Pseudomonas sp. DG56-2,2320270,S,1,0,1,0.02703
SRR5240366,Ambulance,SRR5240366_bin.6,Pseudomonas putida,303,S,1,0,1,0.02564
SRR5240366,Ambulance,SRR5240366_bin.6,Pseudomonas synxantha,47883,S,1,0,1,0.02564
SRR5240368,Ambulance,SRR5240368_bin.11,Pseudescherichia vulneris,566,S,43,0,43,0.97727
SRR5240368,Ambulance,SRR5240368_bin.11,Leclercia adecarboxylata,83655,S,1,0,1,0.02273
SRR5240368,Ambulance,SRR5240368_bin.3,Pseudomonas putida,303,S,25,1,26,0.53884
SRR5240368,Ambulance,SRR5240368_bin.3,Pseudomonas sp. p1(2021b),2874628,S,5,0,5,0.10345
SRR5240368,Ambulance,SRR5240368_bin.3,Pseudomonas sp. BT-42-2,2986927,S,4,0,4,0.08062
SRR5240368,Ambulance,SRR5240368_bin.3,Pseudomonas sp. PSKL.D1,3029060,S,2,0,2,0.04028
SRR5240368,Ambulance,SRR5240368_bin.3,Pseudomonas sp. PIA16,2931382,S,2,0,2,0.04015
SRR5240368,Ambulance,SRR5240368_bin.3,Pseudomonas sp. B21-012,2895472,S,1,1,2,0.05346
SRR5240368,Ambulance,SRR5240368_bin.3,Pseudomonas sp. 2hn,2866626,S,1,0,1,0.02174
SRR5240368,Ambulance,SRR5240368_bin.3,Pseudomonas sp. DTU12.3,2073078,S,1,0,1,0.02064
SRR5240368,Ambulance,SRR5240368_bin.3,Pseudomonas sp. MM227,3019968,S,1,0,1,0.02007
SRR5240368,Ambulance,SRR5240368_bin.3,Pseudomonas sp. Leaf58,1736226,S,1,0,1,0.02018
SRR5240368,Ambulance,SRR5240368_bin.3,Pseudomonas sp. Marseille-Q3773,2866592,S,1,0,1,0.02057
SRR5240368,Ambulance,SRR5240368_bin.3,Stutzerimonas stutzeri,316,S,2,0,2,0.04
SRR5240368,Ambulance,SRR5240368_bin.4,Massilia sp. LPB0304,2769491,S,59,1,60,0.79913
SRR5240368,Ambulance,SRR5240368_bin.4,Massilia sp. NP310,2861282,S,4,0,4,0.05399
SRR5240368,Ambulance,SRR5240368_bin.4,Massilia sp. WG5,1707785,S,2,0,2,0.027
SRR5240368,Ambulance,SRR5240368_bin.4,Massilia sp. H6,2970464,S,1,0,1,0.01339
SRR5240368,Ambulance,SRR5240368_bin.4,Massilia forsythiae,2728020,S,3,0,3,0.04014
SRR5240368,Ambulance,SRR5240368_bin.4,Massilia varians,457921,S,1,0,1,0.01337
SRR5240368,Ambulance,SRR5240368_bin.4,Massilia oculi,945844,S,1,0,1,0.01336
SRR5240368,Ambulance,SRR5240368_bin.4,Achromobacter spanius,217203,S,1,0,1,0.0133
SRR5240368,Ambulance,SRR5240368_bin.4,Pseudomonas sp. S34,1573718,S,1,0,1,0.01316
SRR5240368,Ambulance,SRR5240368_bin.4,Pseudomonas putida,303,S,1,0,1,0.01316
SRR5240368,Ambulance,SRR5240368_bin.6,Brevundimonas naejangsanensis,588932,S,341,7,348,0.7886
SRR5240368,Ambulance,SRR5240368_bin.6,Brevundimonas diminuta,293,S,32,1,33,0.07509
SRR5240368,Ambulance,SRR5240368_bin.6,Brevundimonas sp. 2003-09-23,3021811,S,26,1,27,0.06251
SRR5240368,Ambulance,SRR5240368_bin.6,Brevundimonas sp. PAMC22021,2861285,S,2,0,2,0.00455
SRR5240368,Ambulance,SRR5240368_bin.6,Brevundimonas sp. GW460-12-10-14-LB2,1827469,S,1,0,1,0.00237
SRR5240368,Ambulance,SRR5240368_bin.6,Brevundimonas sp. LM2,1938605,S,1,0,1,0.00227
SRR5240368,Ambulance,SRR5240368_bin.6,Brevundimonas sp. Bb-A,2560058,S,1,0,1,0.00229
SRR5240368,Ambulance,SRR5240368_bin.6,Brevundimonas sp. M20,2591463,S,1,0,1,0.00227
SRR5240368,Ambulance,SRR5240368_bin.6,Brevundimonas vancanneytii,1325724,S,4,0,4,0.00971
SRR5240368,Ambulance,SRR5240368_bin.6,Brevundimonas pondensis,2774189,S,4,0,4,0.00911
SRR5240368,Ambulance,SRR5240368_bin.6,Brevundimonas nasdae,172043,S,3,0,3,0.00709
SRR5240368,Ambulance,SRR5240368_bin.6,Brevundimonas albigilva,1312364,S,1,0,1,0.00231
SRR5240368,Ambulance,SRR5240368_bin.6,Phenylobacterium parvum,2201350,S,1,0,1,0.00227
SRR5240368,Ambulance,SRR5240368_bin.6,Caulobacter flavus,1679497,S,1,0,1,0.00227
SRR5240368,Ambulance,SRR5240368_bin.6,Niveispirillum cyanobacteriorum,1612173,S,1,0,1,0.00227
SRR5240368,Ambulance,SRR5240368_bin.6,Sphingomonas sanxanigenens,397260,S,1,0,1,0.00229
SRR5240368,Ambulance,SRR5240368_bin.6,Acidovorax sp. T1,1858609,S,1,0,1,0.00448
SRR5240368,Ambulance,SRR5240368_bin.6,Acidovorax sp. HDW3,2714923,S,1,0,1,0.00266
SRR5240368,Ambulance,SRR5240368_bin.6,Variovorax sp. SRS16,282217,S,1,0,1,0.00371
SRR5240368,Ambulance,SRR5240368_bin.6,Variovorax sp. 38R,2774875,S,1,0,1,0.00256
SRR5240368,Ambulance,SRR5240368_bin.6,Pseudomonas citronellolis,53408,S,1,1,2,0.00459
SRR5240368,Ambulance,SRR5240368_bin.6,Paenarthrobacter sp. YJN-5,2735316,S,1,1,2,0.00472
SRR5240368,Ambulance,SRR5240368_bin.8,Erwinia tracheiphila,65700,S,6,0,6,0.15728
SRR5240368,Ambulance,SRR5240368_bin.8,Erwinia sp. E602,2675378,S,5,0,5,0.12931
SRR5240368,Ambulance,SRR5240368_bin.8,Erwinia sp. J780,2681984,S,1,0,1,0.02588
SRR5240368,Ambulance,SRR5240368_bin.8,Erwinia rhapontici,55212,S,5,0,5,0.12996
SRR5240368,Ambulance,SRR5240368_bin.8,Erwinia persicina,55211,S,3,0,3,0.0779
SRR5240368,Ambulance,SRR5240368_bin.8,[Pantoea] beijingensis,1324864,S,2,0,2,0.05199
SRR5240368,Ambulance,SRR5240368_bin.8,Erwinia amylovora,552,S,1,0,1,0.02594
SRR5240368,Ambulance,SRR5240368_bin.8,Erwinia billingiae,182337,S,1,0,1,0.02661
SRR5240368,Ambulance,SRR5240368_bin.8,Erwinia tasmaniensis,338565,S,1,0,1,0.02592
SRR5240368,Ambulance,SRR5240368_bin.8,Pantoea sp. CCBC3-3-1,2490851,S,7,0,7,0.1856
SRR5240368,Ambulance,SRR5240368_bin.8,Pantoea agglomerans,549,S,2,0,2,0.05286
SRR5240368,Ambulance,SRR5240368_bin.8,Pantoea dispersa,59814,S,1,0,1,0.02613
SRR5240368,Ambulance,SRR5240368_bin.8,Enterobacter cloacae,550,S,1,0,1,0.02984
SRR5240368,Ambulance,SRR5240368_bin.8,Enterobacter bugandensis,881260,S,1,0,1,0.02873
SRR5240368,Ambulance,SRR5240368_bin.8,Citrobacter arsenatis,2546350,S,1,0,1,0.02603
SRR5240369,Ambulance,SRR5240369_bin.1,Pantoea agglomerans,549,S,15,0,15,0.75
SRR5240369,Ambulance,SRR5240369_bin.1,Pantoea dispersa,59814,S,2,0,2,0.1
SRR5240369,Ambulance,SRR5240369_bin.1,Pantoea sp. At-9b,592316,S,1,0,1,0.05
SRR5240369,Ambulance,SRR5240369_bin.1,Pantoea sp. Z09,2886821,S,1,0,1,0.05
SRR5240369,Ambulance,SRR5240369_bin.1,Klebsiella pneumoniae,573,S,1,0,1,0.05
SRR5240369,Ambulance,SRR5240369_bin.2,Stutzerimonas stutzeri,316,S,23,0,23,0.92
SRR5240369,Ambulance,SRR5240369_bin.2,Pseudomonas aeruginosa,287,S,1,0,1,0.04
SRR5240369,Ambulance,SRR5240369_bin.2,Pseudomonas hydrolytica,2493633,S,1,0,1,0.04
SRR5240370,Ambulance,SRR5240370_bin.10,Pseudomonas sp. LTJR-52,2479392,S,152,0,152,0.51351
SRR5240370,Ambulance,SRR5240370_bin.10,Pseudomonas luteola,47886,S,137,0,137,0.46284
SRR5240370,Ambulance,SRR5240370_bin.10,Pseudomonas thivervalensis,86265,S,1,0,1,0.00338
SRR5240370,Ambulance,SRR5240370_bin.10,Pseudomonas syringae,317,S,1,0,1,0.00338
SRR5240370,Ambulance,SRR5240370_bin.10,Pseudomonas izuensis,2684212,S,1,0,1,0.00338
SRR5240370,Ambulance,SRR5240370_bin.10,Serratia rubidaea,61652,S,1,0,1,0.00338
SRR5240370,Ambulance,SRR5240370_bin.10,Acinetobacter bouvetii,202951,S,1,0,1,0.00338
SRR5240370,Ambulance,SRR5240370_bin.10,Vibrio fortis,212667,S,1,0,1,0.00338
SRR5240370,Ambulance,SRR5240370_bin.10,Bacillus sp. OxB-1,98228,S,1,0,1,0.00338
SRR5240374,Ambulance,SRR5240374_bin.1,Massilia sp. NP310,2861282,S,49,0,49,0.85965
SRR5240374,Ambulance,SRR5240374_bin.1,Massilia oculi,945844,S,8,0,8,0.14035
SRR5240374,Ambulance,SRR5240374_bin.2,Mixta calida,665913,S,43,0,43,1
SRR5240374,Ambulance,SRR5240374_bin.3,Pseudomonas putida,303,S,21,0,21,0.63636
SRR5240374,Ambulance,SRR5240374_bin.3,Pseudomonas sp. p1(2021b),2874628,S,3,0,3,0.1091
SRR5240374,Ambulance,SRR5240374_bin.3,Pseudomonas sp. BT-42-2,2986927,S,3,0,3,0.09495
SRR5240374,Ambulance,SRR5240374_bin.3,Pseudomonas sp. Marseille-Q3773,2866592,S,1,0,1,0.03523
SRR5240374,Ambulance,SRR5240374_bin.3,Pseudomonas sp. LRP2-20,2944234,S,1,0,1,0.03235
SRR5240374,Ambulance,SRR5240374_bin.3,Pseudomonas sp. PSKL.D1,3029060,S,1,0,1,0.03141
SRR5240374,Ambulance,SRR5240374_bin.3,Pseudomonas entomophila,312306,S,1,0,1,0.0303
SRR5240374,Ambulance,SRR5240374_bin.3,Chitinolyticbacter meiyuanensis,682798,S,1,0,1,0.0303
SRR5240374,Ambulance,SRR5240374_bin.4,Acinetobacter radioresistens,40216,S,30,0,30,1
SRR5240375,Ambulance,SRR5240375_bin.1,Achromobacter spanius,217203,S,53,0,53,1
SRR5240375,Ambulance,SRR5240375_bin.3,Klebsiella pneumoniae,573,S,31,0,31,1
SRR5240375,Ambulance,SRR5240375_bin.5,Agrobacterium larrymoorei,160699,S,45,0,45,0.75
SRR5240375,Ambulance,SRR5240375_bin.5,Agrobacterium tumefaciens,358,S,7,0,7,0.11667
SRR5240375,Ambulance,SRR5240375_bin.5,Agrobacterium pusense,648995,S,2,0,2,0.03333
SRR5240375,Ambulance,SRR5240375_bin.5,Agrobacterium rubi,28099,S,1,0,1,0.01667
SRR5240375,Ambulance,SRR5240375_bin.5,Agrobacterium salinitolerans,1183413,S,1,0,1,0.01667
SRR5240375,Ambulance,SRR5240375_bin.5,Agrobacterium vaccinii,2735528,S,1,0,1,0.01667
SRR5240375,Ambulance,SRR5240375_bin.5,Rhizobium sp. WYJ-E13,2849093,S,1,0,1,0.01667
SRR5240375,Ambulance,SRR5240375_bin.5,Achromobacter spanius,217203,S,2,0,2,0.03333
SRR5240376,Ambulance,SRR5240376_bin.2,Stenotrophomonas sp. 169,2770322,S,87,0,87,0.87951
SRR5240376,Ambulance,SRR5240376_bin.2,Stenotrophomonas maltophilia,40324,S,10,0,10,0.11033
SRR5240376,Ambulance,SRR5240376_bin.2,Stenotrophomonas rhizophila,216778,S,1,0,1,0.01016
SRR5240376,Ambulance,SRR5240376_bin.4,Pseudomonas sp. MTM4,2705472,S,15,0,15,0.29786
SRR5240376,Ambulance,SRR5240376_bin.4,Pseudomonas sp. LPH1,1898684,S,1,0,1,0.02906
SRR5240376,Ambulance,SRR5240376_bin.4,Pseudomonas saudiphocaensis,1499686,S,12,0,12,0.23077
SRR5240376,Ambulance,SRR5240376_bin.4,Pseudomonas aeruginosa,287,S,2,0,2,0.03846
SRR5240376,Ambulance,SRR5240376_bin.4,Pseudomonas citronellolis,53408,S,1,0,1,0.01923
SRR5240376,Ambulance,SRR5240376_bin.4,Pseudomonas putida,303,S,1,0,1,0.01923
SRR5240376,Ambulance,SRR5240376_bin.4,Pseudomonas fulva,47880,S,1,0,1,0.01923
SRR5240376,Ambulance,SRR5240376_bin.4,Pseudomonas knackmussii,65741,S,1,0,1,0.01923
SRR5240376,Ambulance,SRR5240376_bin.4,Pseudomonas viridiflava,33069,S,1,0,1,0.01923
SRR5240376,Ambulance,SRR5240376_bin.4,Stutzerimonas stutzeri,316,S,16,0,16,0.30769
SRR5240376,Ambulance,SRR5240376_bin.7,Acinetobacter radioresistens,40216,S,301,0,301,0.95508
SRR5240376,Ambulance,SRR5240376_bin.7,Acinetobacter johnsonii,40214,S,4,0,4,0.01279
SRR5240376,Ambulance,SRR5240376_bin.7,Acinetobacter sp. FDAARGOS_724,2545797,S,1,0,1,0.00336
SRR5240376,Ambulance,SRR5240376_bin.7,Acinetobacter sp. F9,2853158,S,1,0,1,0.00324
SRR5240376,Ambulance,SRR5240376_bin.7,Acinetobacter schindleri,108981,S,1,0,1,0.00317
SRR5240376,Ambulance,SRR5240376_bin.7,Acinetobacter baumannii,470,S,1,0,1,0.00336
SRR5240376,Ambulance,SRR5240376_bin.7,Klebsiella michiganensis,1134687,S,2,0,2,0.00633
SRR5240376,Ambulance,SRR5240376_bin.7,Klebsiella oxytoca,571,S,1,0,1,0.00316
SRR5240376,Ambulance,SRR5240376_bin.7,Enterobacter ludwigii,299767,S,1,0,1,0.00316
SRR5240376,Ambulance,SRR5240376_bin.7,Scandinavium goeteborgense,1851514,S,1,0,1,0.00316
SRR5240376,Ambulance,SRR5240376_bin.7,Citrobacter portucalensis,1639133,S,1,0,1,0.00316
SRR5240377,Ambulance,SRR5240377_bin.4,Stenotrophomonas maltophilia,40324,S,26,0,26,1
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. ACO-34A,1571470,S,16,0,16,0.05665
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. SL42,2806346,S,14,0,14,0.04948
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. BG4,2613770,S,12,0,12,0.04262
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. 32-5/1,3019602,S,6,0,6,0.02122
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. SSM4.3,2919917,S,5,0,5,0.01793
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. 11515TR,2028343,S,5,1,6,0.0237
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. WYJ-E13,2849093,S,5,0,5,0.01766
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. WL3,2603277,S,4,0,4,0.01454
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. AB2/73,2795216,S,3,1,4,0.01557
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. X9,2815360,S,3,1,4,0.01582
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. CB3090,3039156,S,2,0,2,0.00852
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. TH2,2775403,S,2,0,2,0.0069
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. NZLR1,2731096,S,2,0,2,0.00951
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. Pop5,1223565,S,2,0,2,0.00907
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. TRM96647,2979861,S,2,0,2,0.00695
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. CIAT894,2020312,S,1,0,1,0.00585
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. L51/94,2819999,S,1,4,5,0.01871
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. NXC24,2048897,S,1,2,3,0.01183
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. NLR16a,2731112,S,1,0,1,0.00546
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. NXC14,1981173,S,1,0,1,0.00511
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sp. IE4771,1301032,S,1,3,4,0.01669
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium leguminosarum,384,S,24,13,37,0.12588
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium pseudoryzae,379684,S,8,0,8,0.0283
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium tumorigenes,2041385,S,4,0,4,0.0149
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium daejeonense,240521,S,4,0,4,0.01548
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium rhizoryzae,451876,S,4,0,4,0.01413
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium gei,1395951,S,3,0,3,0.01042
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium rosettiformans,1368430,S,2,0,2,0.00748
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium anhuiense,1184720,S,2,0,2,0.00737
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium bangladeshense,1138189,S,2,0,2,0.00709
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium phaseoli,396,S,1,0,1,0.00516
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium rhododendri,2506430,S,1,1,2,0.00926
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium binae,1138190,S,1,0,1,0.00371
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium etli,29449,S,1,0,1,0.00381
SRR5240377,Ambulance,SRR5240377_bin.5,Rhizobium sullae,50338,S,1,0,1,0.0035
SRR5240377,Ambulance,SRR5240377_bin.5,Agrobacterium tumefaciens,358,S,35,5,40,0.13586
SRR5240377,Ambulance,SRR5240377_bin.5,Agrobacterium pusense,648995,S,6,7,13,0.04442
SRR5240377,Ambulance,SRR5240377_bin.5,Agrobacterium salinitolerans,1183413,S,5,0,5,0.01813
SRR5240377,Ambulance,SRR5240377_bin.5,Agrobacterium vaccinii,2735528,S,4,0,4,0.01391
SRR5240377,Ambulance,SRR5240377_bin.5,Agrobacterium vitis,373,S,1,0,1,0.00365
SRR5240377,Ambulance,SRR5240377_bin.5,Agrobacterium larrymoorei,160699,S,1,0,1,0.00352
SRR5240377,Ambulance,SRR5240377_bin.5,Agrobacterium leguminum,2792015,S,1,0,1,0.0038
SRR5240377,Ambulance,SRR5240377_bin.5,Neorhizobium galegae,399,S,19,1,20,0.07003
SRR5240377,Ambulance,SRR5240377_bin.5,Neorhizobium petrolearium,515361,S,4,0,4,0.01496
SRR5240377,Ambulance,SRR5240377_bin.5,Pararhizobium sp. T808,3031126,S,2,0,2,0.00698
SRR5240377,Ambulance,SRR5240377_bin.5,Sinorhizobium meliloti,382,S,2,0,2,0.00699
SRR5240377,Ambulance,SRR5240377_bin.5,Ensifer adhaerens,106592,S,1,0,1,0.00351
SRR5240377,Ambulance,SRR5240377_bin.5,Shinella oryzae,2871820,S,1,0,1,0.00353
SRR5240377,Ambulance,SRR5240377_bin.5,Bradyrhizobium sp. 195,2782662,S,1,0,1,0.00342
SRR5240377,Ambulance,SRR5240377_bin.5,Bradyrhizobium canariense,255045,S,1,0,1,0.00343
SRR5240377,Ambulance,SRR5240377_bin.5,Rhodopseudomonas palustris,1076,S,1,0,1,0.00343
SRR5240377,Ambulance,SRR5240377_bin.5,Mesorhizobium sp. B4-1-4,2589888,S,1,0,1,0.00344
SRR5240377,Ambulance,SRR5240377_bin.5,Mesorhizobium opportunistum,593909,S,1,0,1,0.00353
SRR5240377,Ambulance,SRR5240377_bin.5,Methylobacterium indicum,1775910,S,1,0,1,0.00347
SRR5240377,Ambulance,SRR5240377_bin.5,Martelella lutilitoris,2583532,S,1,0,1,0.00347
SRR5240377,Ambulance,SRR5240377_bin.5,Pseudomonas izuensis,2684212,S,1,0,1,0.00342
SRR5240377,Ambulance,SRR5240377_bin.5,Steroidobacter denitrificans,465721,S,1,0,1,0.00339
SRR5240377,Ambulance,SRR5240377_bin.5,Ferrimonas balearica,44012,S,1,0,1,0.00345
SRR5240378,Ambulance,SRR5240378_bin.3,Stenotrophomonas sp. SAU14A_NAIMI4_5,2072413,S,531,2,533,0.94479
SRR5240378,Ambulance,SRR5240378_bin.3,Stenotrophomonas sp. ESTM1D_MKCIP4_1,2072414,S,5,0,5,0.00888
SRR5240378,Ambulance,SRR5240378_bin.3,Stenotrophomonas sp. ZAC14A_NAIMI4_1,2072412,S,3,0,3,0.00544
SRR5240378,Ambulance,SRR5240378_bin.3,Stenotrophomonas sp. ZAC14D2_NAIMI4_7,2072405,S,2,0,2,0.00363
SRR5240378,Ambulance,SRR5240378_bin.3,Stenotrophomonas sp. YAU14D1_LEIMI4_1,2072407,S,1,0,1,0.00185
SRR5240378,Ambulance,SRR5240378_bin.3,Stenotrophomonas maltophilia,40324,S,13,0,13,0.02302
SRR5240378,Ambulance,SRR5240378_bin.3,Stenotrophomonas sp. LM091,1904944,S,1,0,1,0.00177
SRR5240378,Ambulance,SRR5240378_bin.3,Massilia sp. NP310,2861282,S,3,0,3,0.00531
SRR5240378,Ambulance,SRR5240378_bin.3,Massilia oculi,945844,S,2,0,2,0.00354
SRR5240378,Ambulance,SRR5240378_bin.3,Burkholderia cenocepacia,95486,S,1,0,1,0.00177
SRR5240378,Ambulance,SRR5240378_bin.5,Pseudescherichia vulneris,566,S,85,0,85,1
SRR5240379,Ambulance,SRR5240379_bin.11,Enterococcus casseliflavus,37734,S,35,0,35,1
SRR5240379,Ambulance,SRR5240379_bin.14,Acinetobacter variabilis,70346,S,111,0,111,0.90984
SRR5240379,Ambulance,SRR5240379_bin.14,Acinetobacter sp. FDAARGOS_724,2545797,S,3,0,3,0.02459
SRR5240379,Ambulance,SRR5240379_bin.14,Acinetobacter sp. WCHAc010034,1879049,S,1,0,1,0.0082
SRR5240379,Ambulance,SRR5240379_bin.14,Acinetobacter sp. ACNIH1,1636603,S,1,0,1,0.0082
SRR5240379,Ambulance,SRR5240379_bin.14,Acinetobacter radioresistens,40216,S,2,0,2,0.01639
SRR5240379,Ambulance,SRR5240379_bin.14,Acinetobacter lwoffii,28090,S,2,0,2,0.01639
SRR5240379,Ambulance,SRR5240379_bin.14,Acinetobacter baumannii,470,S,1,0,1,0.0082
SRR5240379,Ambulance,SRR5240379_bin.14,Acinetobacter johnsonii,40214,S,1,0,1,0.0082
SRR5240379,Ambulance,SRR5240379_bin.16,Stutzerimonas stutzeri,316,S,28,0,28,1
SRR5240379,Ambulance,SRR5240379_bin.3,Acinetobacter radioresistens,40216,S,44,0,44,1
SRR5240380,Ambulance,SRR5240380_bin.5,Kalamiella piersonii,2364647,S,206,0,206,1
SRR5240380,Ambulance,SRR5240380_bin.9,Pseudomonas luteola,47886,S,176,0,176,0.87129
SRR5240380,Ambulance,SRR5240380_bin.9,Pseudomonas sp. LTJR-52,2479392,S,22,0,22,0.10891
